image,film,ligand,sa,kd,l
mf#rh#11539#R#zm24#5696#24,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#25,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#26,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#27,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#28,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#29,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#30,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#31,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5696#32,mf5696,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#33,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#34,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#35,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#36,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#37,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#38,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#39,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#40,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#41,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#42,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#43,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#44,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#45,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#46,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#47,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#48,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#49,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#50,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#51,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#52,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#53,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#54,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#55,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#56,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#57,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#58,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#59,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#60,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#61,mf5697,zm24,23.47,2.04,1.93
mf#rh#11539#R#zm24#5697#62,mf5697,zm24,23.47,2.04,1.93
,
mf#rh#11539#L#ampa#5650#01,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#02,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#03,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#04,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#05,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#06,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#07,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#08,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#09,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#10,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#11,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#12,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#13,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#14,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#15,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#16,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#17,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#18,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#19,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#20,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#21,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#22,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#23,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#24,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#25,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#26,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#27,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#28,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#29,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#30,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#31,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#32,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#33,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#34,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#35,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5650#36,mf5650,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#37,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#38,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#39,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#40,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#41,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#42,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#43,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#44,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#45,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#46,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#47,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#48,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#49,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#50,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#51,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#52,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#53,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#54,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#55,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#56,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#57,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#58,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#59,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#60,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#61,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#62,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#63,mf5651,ampa,55.5,10,9.3
mf#rh#11539#L#ampa#5651#64,mf5651,ampa,55.5,10,9.3
,
mf#rh#11539#L#kain#5652#01,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#02,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#03,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#04,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#05,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#06,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#07,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#08,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#09,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#10,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#11,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#12,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#13,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#14,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#15,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#16,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#17,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#18,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#19,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#20,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#21,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#22,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#23,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#24,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#25,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#26,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#27,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#28,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#29,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#30,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#31,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#32,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#33,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#34,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#35,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5652#36,mf5652,kain,58,12,9.96
mf#rh#11539#L#kain#5653#37,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#38,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#39,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#40,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#41,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#42,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#43,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#44,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#45,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#46,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#47,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#48,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#49,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#50,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#51,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#52,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#53,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#54,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#55,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#56,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#57,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#58,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#59,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#60,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#61,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#62,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#63,mf5653,kain,58,12,9.96
mf#rh#11539#L#kain#5653#64,mf5653,kain,58,12,9.96
,
mf#rh#11539#L#mk80#5654#01,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#02,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#03,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#04,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#05,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#06,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#07,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#08,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#09,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#10,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#11,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#12,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#13,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#14,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#15,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#16,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#17,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#18,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#19,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#20,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#21,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#22,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#23,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#24,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#25,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#26,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#27,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#28,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#29,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#30,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#31,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#32,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#33,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#34,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#35,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5654#36,mf5654,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#37,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#38,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#39,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#40,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#41,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#42,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#43,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#44,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#45,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#46,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#47,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#48,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#49,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#50,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#51,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#52,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#53,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#54,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#55,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#56,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#57,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#58,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#59,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#60,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#61,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#62,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#63,mf5655,mk80,24.2,5,5.34
mf#rh#11539#L#mk80#5655#64,mf5655,mk80,24.2,5,5.34
,
mf#rh#11539#L#musc#5656#01,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#02,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#03,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#04,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#05,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#06,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#07,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#08,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#09,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#10,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#11,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#12,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#13,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#14,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#15,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#16,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#17,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#18,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#19,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#20,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#21,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#22,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#23,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#24,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#25,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#26,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#27,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#28,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#29,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#30,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#31,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#32,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#33,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#34,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5656#35,mf5656,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#36,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#37,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#38,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#39,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#40,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#41,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#42,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#43,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#44,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#45,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#46,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#47,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#48,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#49,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#50,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#51,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#52,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#53,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#54,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#55,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#56,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#57,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#58,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#59,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#60,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#61,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#62,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#63,mf5657,musc,29.5,6,7.97
mf#rh#11539#L#musc#5657#64,mf5657,musc,29.5,6,7.97
,
mf#rh#11539#L#cgp5#5646#01,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#02,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#03,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#04,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#05,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#06,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#07,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#08,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#09,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#10,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#11,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#12,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#13,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#14,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#15,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#16,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#17,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#18,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#19,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#20,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#21,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#22,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#23,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#24,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#25,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#26,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#27,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#28,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#29,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#30,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#31,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#32,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#33,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#34,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#35,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#36,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#37,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#38,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#39,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5646#40,mf5646,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#41,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#42,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#43,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#44,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#45,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#46,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#47,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#48,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#49,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#50,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#51,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#52,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#53,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#54,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#55,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#56,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#57,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#58,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#59,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#60,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#61,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#62,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#63,mf5647,cgp5,50,1.48,1.96
mf#rh#11539#L#cgp5#5647#64,mf5647,cgp5,50,1.48,1.96
,
mf#rh#11539#L#flum#5642#01,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#02,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#03,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#04,mf5642,flum,78.6,2,0.9
