,name,number
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#keta#7200#02#L.TIF,91.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#damp#7284#07#L.TIF,92.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#cgp5#7270#07#L.TIF,93.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7175#16#L.TIF,94.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#epib#7240#22#L.TIF,95.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7175#17#L.TIF,96.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#flum#7277#03#L.TIF,97.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#rx82#7224#19#L.TIF,98.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#dpat#7198#24#L.TIF,99.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#sch2#7228#07#L.TIF,100.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#damp#7287#18#L.TIF,101.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#dpmg#7263#02#L.TIF,102.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#mk80#7168#17#L.TIF,103.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#ampa#7151#03#L.TIF,104.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#pire#9594#08#L.TIF,105.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#damp#7288#20#L.TIF,106.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#flum#7282#23#L.TIF,107.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#oxot#7186#07#L.TIF,108.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#keta#7205#23#L.TIF,109.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7178#26#L.TIF,110.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#epib#7235#08#L.TIF,111.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#rx82#7221#08#L.TIF,112.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#ampa#7154#19#L.TIF,113.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#keta#7206#27#L.TIF,114.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#damp#7287#17#L.TIF,115.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7176#20#L.TIF,116.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#mk80#7165#05#L.TIF,117.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#dpmg#7263#06#L.TIF,118.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7174#15#L.TIF,119.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#kain#7158#04#L.TIF,120.0
