Image,cmax_in_file,Ligand,SA,KD,l
RW#HG#MR3S4#L#sr95#8644#27,RW8644.grt,sr95,53.5,6,3.06
RW#HG#MR3S4#L#sr95#8644#28,RW8644.grt,sr95,53.5,6,3.06
RW#HG#MR3S4#L#sr95#8644#29,RW8644.grt,sr95,53.5,6,3.06
RW#HG#MR3S4#L#uk14#8533#03,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8533#04,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8533#05,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8533#06,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8533#07,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8533#08,RW8533.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8534#09,RW8534.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8534#10,RW8534.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8534#11,RW8534.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8534#UB,RW8534.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8535#12,RW8535.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8535#13,RW8535.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8535#14,RW8535.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8535#15,RW8535.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8536#16,RW8536.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8536#17,RW8536.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8536#18,RW8536.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8537#19,RW8537.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8537#20,RW8537.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8537#UB,RW8537.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8538#21,RW8538.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8538#22,RW8538.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8538#23,RW8538.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8539#24,RW8539.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8539#25,RW8539.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8539#26,RW8539.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8540#27,RW8540.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8540#28,RW8540.grt,uk14,84.5,1.4,0.66
RW#HG#MR3S4#L#uk14#8540#29,RW8540.grt,uk14,84.5,1.4,0.66
RX#HG#MR3s5#L#afdx#9135#01,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#02,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#03,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#04,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#05,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#06,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#07,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#08,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#09,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#10,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#11,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#12,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#13,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#14,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#15,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#16,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#17,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9135#18,RX9135.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#19,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#20,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#21,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#22,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#23,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#24,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#25,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#26,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9136#27,RX9136.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#28,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#29,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#30,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#31,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#32,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#33,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9137#34,RX9137.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#35,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#36,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#37,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#38,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#39,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9138#40,RX9138.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9139#41,RX9139.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9139#42,RX9139.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9139#43,RX9139.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9139#44,RX9139.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9139#ub,RX9139.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9140#45,RX9140.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9140#46,RX9140.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9140#47,RX9140.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9141#48,RX9141.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9141#49,RX9141.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#afdx#9141#50,RX9141.grt,afdx,143.5,2,4.35
RX#HG#MR3s5#L#ampa#8995#01,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#02,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#03,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#04,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#05,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#06,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#07,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#08,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#09,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#10,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#11,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#12,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#13,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#14,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#15,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#16,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#17,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8995#18,RX8995.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#19,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#20,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#21,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#22,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#23,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#24,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#25,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#26,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8996#27,RX8996.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#28,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#29,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#30,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#31,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#32,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8997#33,RX8997.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#34,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#35,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#36,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#37,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#38,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8998#39,RX8998.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8999#40,RX8999.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8999#41,RX8999.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8999#42,RX8999.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8999#43,RX8999.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#8999#44,RX8999.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9000#45,RX9000.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9000#46,RX9000.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9000#47,RX9000.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9001#48,RX9001.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9001#49,RX9001.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#ampa#9001#50,RX9001.grt,ampa,45.8,10,9.29
RX#HG#MR3s5#L#cgp5#9114#01,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#02,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#03,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#04,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#05,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#06,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#07,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#08,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#09,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#10,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#11,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#12,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#13,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#14,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#15,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#16,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#17,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#18,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9114#ub,RX9114.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#19,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#20,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#21,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#22,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#23,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#24,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#25,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#26,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#27,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9115#ub,RX9115.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#28,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#29,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#30,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#31,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#32,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#33,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#34,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9116#ub,RX9116.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#35,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#36,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#37,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#38,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#39,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9117#40,RX9117.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9118#41,RX9118.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9118#42,RX9118.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9118#43,RX9118.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9118#44,RX9118.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9118#ub,RX9118.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9119#45,RX9119.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9119#46,RX9119.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9119#47,RX9119.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9120#48,RX9120.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9120#49,RX9120.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9120#50,RX9120.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cgp5#9120#ub,RX9120.grt,cgp5,60,1.48,2.35
RX#HG#MR3s5#L#cpmg#9093#01,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#02,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#03,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#04,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#05,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#06,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#07,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#08,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#09,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#10,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#11,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#12,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#13,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#14,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#15,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#16,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#17,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#18,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9093#ub,RX9093.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#19,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#20,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#21,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#22,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#23,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#24,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#25,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#26,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#27,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9094#ub,RX9094.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#28,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#29,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#30,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#31,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#32,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#33,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#34,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9095#ub,RX9095.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#35,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#36,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#37,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#38,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#39,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9096#40,RX9096.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9097#41,RX9097.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9097#42,RX9097.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9097#43,RX9097.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9097#44,RX9097.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9097#ub,RX9097.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9098#45,RX9098.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9098#46,RX9098.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9098#47,RX9098.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9098#48,RX9098.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9099#49,RX9099.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9099#50,RX9099.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpmg#9099#ub,RX9099.grt,cpmg,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#01,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#02,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#03,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#04,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#05,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#06,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#07,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#08,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#09,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#10,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#11,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#12,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#13,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#14,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#15,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#16,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#17,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#18,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9086#ub,RX9086.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#19,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#20,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#21,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#22,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#23,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#24,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#25,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#26,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#27,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9087#ub,RX9087.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#28,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#29,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#30,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#31,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#32,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#33,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#34,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9088#ub,RX9088.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#35,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#36,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#37,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#38,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#39,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9089#40,RX9089.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9090#41,RX9090.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9090#42,RX9090.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9090#43,RX9090.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9090#44,RX9090.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9090#ub,RX9090.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9091#45,RX9091.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9091#46,RX9091.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9091#47,RX9091.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9092#48,RX9092.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9092#49,RX9092.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9092#50,RX9092.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#cpog#9092#ub,RX9092.grt,cpog,54.3,4.4,4.55
RX#HG#MR3s5#L#damp#9128#01,RX9128.grt,damp,65.1,0.2,1.03
