,name,number
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#flum#4932#06#L.TIF,72.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sch2#4948#10#L.TIF,73.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4927#05#L.TIF,74.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#kain#4977#02#L.TIF,75.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#oxot#4955#21#L.TIF,76.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#musc#6467#10#L.TIF,77.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#keta#4966#25#L.TIF,78.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4927#02#L.TIF,79.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#cgp5#4970#20#L.TIF,80.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#cgp5#4969#18#L.TIF,81.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9636#21#L.TIF,82.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4987#08#L.TIF,83.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4908#11#L.TIF,84.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#damp#4960#18#L.TIF,85.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#rx82#4994#15#L.TIF,86.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5014#14#L.TIF,87.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ly34#4941#23#L.TIF,88.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#oxot#4954#14#L.TIF,89.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4928#13#L.TIF,90.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9637#25#L.TIF,91.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4931#25#L.TIF,92.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4929#18#L.TIF,93.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#cgp5#4969#16#L.TIF,94.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#praz#4972#05#L.TIF,95.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9635#17#L.TIF,96.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#kain#4979#18#L.TIF,97.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9632#02#L.TIF,98.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9634#15#L.TIF,99.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ly34#4938#13#L.TIF,100.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#afdx#4912#08#L.TIF,101.0
